PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,group,TotalSpending,Family Name,CabinDeck,CabinNumber,CabinSide,Related Family
7120_01,Earth,False,F/1363/S,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,1201.0,Joandy Rutler,False,7120,240.2,Rutler,F,1363.0,S,Rutler-7120
7121_01,Europa,True,B/269/S,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,Alkurak Dressink,True,7121,0.0,Dressink,B,269.0,S,Dressink-7121
7121_02,Europa,True,B/269/S,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,Pulchib Dressink,True,7121,0.0,Dressink,B,269.0,S,Dressink-7121
7126_01,Earth,False,F/1366/S,,29.0,False,3.0,0.0,664.0,683.0,34.0,Ivaney Giller,False,7126,276.8,Giller,F,1366.0,S,Giller-7126
7127_01,Europa,False,B/237/P,TRAPPIST-1e,,False,0.0,4155.0,0.0,1368.0,42.0,Dira Belstrut,False,7127,1113.0,Belstrut,B,237.0,P,Belstrut-7127
7127_02,Europa,True,B/237/P,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Okulk Belstrut,True,7127,0.0,Belstrut,B,237.0,P,Belstrut-7127
7128_01,Europa,False,B/238/P,55 Cancri e,37.0,False,1.0,4462.0,1.0,9206.0,3.0,Mirara Catimod,False,7128,2734.6,Catimod,B,238.0,P,Catimod-7128
7128_02,Europa,False,B/238/P,55 Cancri e,44.0,False,0.0,4322.0,3.0,153.0,52.0,Raston Dightent,True,7128,906.0,Dightent,B,238.0,P,Dightent-7128
7128_03,Europa,False,B/238/P,55 Cancri e,34.0,False,0.0,2612.0,1.0,131.0,2714.0,Polah Dightent,False,7128,1091.6,Dightent,B,238.0,P,Dightent-7128
7132_01,Earth,False,G/1165/S,55 Cancri e,23.0,False,602.0,0.0,0.0,0.0,24.0,Dandy Hamcmahon,False,7132,125.2,Hamcmahon,G,1165.0,S,Hamcmahon-7132
7133_01,Earth,False,F/1368/S,TRAPPIST-1e,18.0,False,457.0,0.0,11.0,335.0,0.0,Tammyl Delangleton,False,7133,160.6,Delangleton,F,1368.0,S,Delangleton-7133
7134_01,Earth,True,G/1148/P,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,Heidie Kimpson,True,7134,0.0,Kimpson,G,1148.0,P,Kimpson-7134
7137_01,Earth,False,F/1479/P,TRAPPIST-1e,23.0,False,0.0,134.0,482.0,0.0,27.0,Gabrin Duffmaney,False,7137,128.6,Duffmaney,F,1479.0,P,Duffmaney-7137
7140_01,Earth,False,F/1371/S,TRAPPIST-1e,18.0,False,0.0,10.0,0.0,0.0,738.0,Ninald Fryersonis,False,7140,149.6,Fryersonis,F,1371.0,S,Fryersonis-7140
7142_01,Mars,False,E/474/S,TRAPPIST-1e,22.0,False,0.0,0.0,1128.0,0.0,45.0,Muew Pre,False,7142,234.6,Pre,E,474.0,S,Pre-7142
7142_02,Mars,False,E/474/S,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,Gibil Pre,True,7142,0.0,Pre,E,474.0,S,Pre-7142
7142_03,Mars,True,E/474/S,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,Peefox Pre,False,7142,0.0,Pre,E,474.0,S,Pre-7142
7143_01,Mars,False,F/1372/S,TRAPPIST-1e,31.0,False,907.0,0.0,437.0,2.0,0.0,Losp Buche,False,7143,269.2,Buche,F,1372.0,S,Buche-7143
7144_01,Earth,True,G/1150/P,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,Heald Snowaney,False,7144,0.0,Snowaney,G,1150.0,P,Snowaney-7144
7148_01,Europa,False,A/87/S,55 Cancri e,51.0,True,0.0,287.0,0.0,1442.0,66.0,Ranark Patimonne,True,7148,359.0,Patimonne,A,87.0,S,Patimonne-7148
7149_01,Mars,True,F/1482/P,PSO J318.5-22,25.0,False,0.0,0.0,0.0,0.0,0.0,Clech Dato,True,7149,0.0,Dato,F,1482.0,P,Dato-7149
7151_01,Mars,False,E/459/P,TRAPPIST-1e,32.0,False,288.0,0.0,592.0,670.0,40.0,Tops Chen,False,7151,318.0,Chen,E,459.0,P,Chen-7151
7152_01,Earth,False,G/1167/S,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,Diandi Domington,True,7152,0.0,Domington,G,1167.0,S,Domington-7152
7152_02,Earth,True,G/1167/S,PSO J318.5-22,49.0,False,0.0,0.0,0.0,0.0,0.0,Royce Domington,True,7152,0.0,Domington,G,1167.0,S,Domington-7152
7155_01,Earth,False,F/1375/S,PSO J318.5-22,28.0,False,0.0,0.0,0.0,669.0,16.0,Troyra Cames,False,7155,137.0,Cames,F,1375.0,S,Cames-7155
7156_01,Mars,False,E/475/S,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Lig Ramad,True,7156,0.0,Ramad,E,475.0,S,Ramad-7156
7156_02,Mars,False,E/475/S,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,Repart Ramad,True,7156,0.0,Ramad,E,475.0,S,Ramad-7156
7156_03,Mars,True,E/475/S,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Pigars Ramad,True,7156,0.0,Ramad,E,475.0,S,Ramad-7156
7156_04,Mars,False,E/475/S,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,Mele Ramad,True,7156,0.0,Ramad,E,475.0,S,Ramad-7156
7157_01,Mars,True,D/219/S,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Unchex Must,True,7157,0.0,Must,D,219.0,S,Must-7157
7157_02,Mars,False,D/219/S,TRAPPIST-1e,33.0,False,1631.0,0.0,754.0,0.0,0.0,Terek Must,False,7157,477.0,Must,D,219.0,S,Must-7157
7159_01,Europa,True,C/263/S,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,Alrairk Perable,True,7159,0.0,Perable,C,263.0,S,Perable-7159
7160_01,Earth,True,G/1152/P,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Pennie Headardyer,True,7160,0.0,Headardyer,G,1152.0,P,Headardyer-7160
7161_01,Europa,False,E/476/S,TRAPPIST-1e,33.0,False,0.0,3624.0,0.0,1537.0,498.0,Schyon Gealably,False,7161,1131.8,Gealably,E,476.0,S,Gealably-7161
7162_01,Earth,False,F/1485/P,TRAPPIST-1e,65.0,False,43.0,21.0,22.0,50.0,731.0,Bland Pernard,False,7162,173.4,Pernard,F,1485.0,P,Pernard-7162
7165_01,Mars,True,F/1377/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Hal Walé,True,7165,0.0,Walé,F,1377.0,S,Walé-7165
7166_01,Mars,False,F/1378/S,TRAPPIST-1e,19.0,False,862.0,0.0,5.0,2032.0,0.0,Cinst Purte,False,7166,579.8,Purte,F,1378.0,S,Purte-7166
7167_01,Europa,False,B/270/S,55 Cancri e,33.0,False,0.0,3676.0,0.0,1743.0,1.0,Dyonif Noxnuther,True,7167,1084.0,Noxnuther,B,270.0,S,Noxnuther-7167
7168_01,Earth,False,G/1168/S,TRAPPIST-1e,,False,0.0,11.0,793.0,0.0,84.0,Duana Mccard,True,7168,177.6,Mccard,G,1168.0,S,Mccard-7168
7170_01,Earth,True,G/1154/P,PSO J318.5-22,31.0,False,0.0,0.0,0.0,0.0,0.0,Hellia Peckerson,False,7170,0.0,Peckerson,G,1154.0,P,Peckerson-7170
7171_01,Earth,True,G/1155/P,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,Stancy Wardendez,True,7171,0.0,Wardendez,G,1155.0,P,Wardendez-7171
7173_01,Earth,True,G/1156/P,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,Cline Alldson,True,7173,0.0,Alldson,G,1156.0,P,Alldson-7173
7175_01,Earth,False,F/1486/P,TRAPPIST-1e,18.0,False,0.0,0.0,773.0,0.0,4.0,Lulah Ramoran,False,7175,155.4,Ramoran,F,1486.0,P,Ramoran-7175
7176_01,Europa,True,C/232/P,55 Cancri e,47.0,False,0.0,0.0,0.0,0.0,0.0,Caston Chhaft,True,7176,0.0,Chhaft,C,232.0,P,Chhaft-7176
7176_02,Europa,False,C/232/P,TRAPPIST-1e,26.0,False,0.0,6050.0,0.0,662.0,920.0,Kochard Chhaft,False,7176,1526.4,Chhaft,C,232.0,P,Chhaft-7176
7176_03,Europa,False,C/232/P,TRAPPIST-1e,25.0,False,0.0,3590.0,0.0,27.0,0.0,Sadlami Chhaft,True,7176,723.4,Chhaft,C,232.0,P,Chhaft-7176
7177_01,Earth,False,F/1380/S,TRAPPIST-1e,38.0,False,102.0,12.0,14.0,669.0,0.0,Curtle Medington,False,7177,159.4,Medington,F,1380.0,S,Medington-7177
7179_01,Earth,False,E/460/P,TRAPPIST-1e,53.0,False,3.0,2251.0,0.0,95.0,12.0,Denis Mullon,True,7179,472.2,Mullon,E,460.0,P,Mullon-7179
7180_01,Earth,False,E/478/S,TRAPPIST-1e,38.0,False,0.0,338.0,0.0,453.0,0.0,Tany Cardners,False,7180,158.2,Cardners,E,478.0,S,Cardners-7180
7181_01,Mars,True,F/1488/P,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Unchal Date,True,7181,0.0,Date,F,1488.0,P,Date-7181
7182_01,Earth,False,F/415/S,TRAPPIST-1e,46.0,False,438.0,283.0,944.0,0.0,355.0,Jacki Ricews,False,7182,404.0,Ricews,F,415.0,S,Ricews-7182
7184_01,Earth,False,G/1170/S,TRAPPIST-1e,18.0,False,3.0,688.0,0.0,0.0,23.0,Eriana Barnoldeney,True,7184,142.8,Barnoldeney,G,1170.0,S,Barnoldeney-7184
7186_01,Europa,True,E/461/P,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Aske Pretive,True,7186,0.0,Pretive,E,461.0,P,Pretive-7186
7186_02,Europa,False,E/461/P,TRAPPIST-1e,32.0,False,0.0,1369.0,29.0,662.0,22.0,Alpha Mosteraked,False,7186,416.4,Mosteraked,E,461.0,P,Mosteraked-7186
7186_03,Europa,False,E/461/P,TRAPPIST-1e,44.0,False,0.0,0.0,16.0,72.0,4304.0,Weias Mosteraked,False,7186,878.4,Mosteraked,E,461.0,P,Mosteraked-7186
7187_01,Earth,True,G/1158/P,PSO J318.5-22,28.0,False,0.0,0.0,0.0,0.0,0.0,Agnesa Olshaffey,True,7187,0.0,Olshaffey,G,1158.0,P,Olshaffey-7187
7188_01,Europa,False,C/233/P,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Muonus Imingle,True,7188,0.0,Imingle,C,233.0,P,Imingle-7188
7188_02,Europa,False,C/233/P,TRAPPIST-1e,28.0,False,0.0,2896.0,46.0,5248.0,8169.0,Taura Imingle,False,7188,3271.8,Imingle,C,233.0,P,Imingle-7188
7188_03,Europa,True,C/233/P,TRAPPIST-1e,27.0,True,0.0,0.0,0.0,0.0,0.0,Halsham Imingle,True,7188,0.0,Imingle,C,233.0,P,Imingle-7188
7189_01,Europa,True,C/234/P,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Auvara Cowtale,True,7189,0.0,Cowtale,C,234.0,P,Cowtale-7189
7190_01,Earth,True,G/1171/S,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,Lilace Rutler,True,7190,0.0,Rutler,G,1171.0,S,Rutler-7190
7191_01,Earth,False,F/1490/P,TRAPPIST-1e,14.0,False,0.0,0.0,766.0,0.0,0.0,Wenny Bushafford,False,7191,153.2,Bushafford,F,1490.0,P,Bushafford-7191
7192_01,Earth,True,G/1172/S,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Geney Hayertez,True,7192,0.0,Hayertez,G,1172.0,S,Hayertez-7192
7193_01,Earth,False,F/1381/S,TRAPPIST-1e,35.0,False,150.0,0.0,96.0,638.0,0.0,Vanez Whitersone,True,7193,176.8,Whitersone,F,1381.0,S,Whitersone-7193
7194_01,Earth,False,F/1382/S,,36.0,False,0.0,129.0,0.0,177.0,444.0,Raque Waterson,False,7194,150.0,Waterson,F,1382.0,S,Waterson-7194
7197_01,Mars,False,F/1383/S,TRAPPIST-1e,51.0,False,106.0,1942.0,115.0,0.0,0.0,Grake Chica,False,7197,432.6,Chica,F,1383.0,S,Chica-7197
7199_01,Earth,False,G/1174/S,TRAPPIST-1e,54.0,False,1.0,0.0,109.0,0.0,1.0,Lewise Bardinard,False,7199,22.2,Bardinard,G,1174.0,S,Bardinard-7199
7200_01,Europa,False,C/264/S,TRAPPIST-1e,37.0,False,300.0,3434.0,0.0,1.0,171.0,Aldah Coustive,True,7200,781.2,Coustive,C,264.0,S,Coustive-7200
7202_01,Earth,False,E/462/P,TRAPPIST-1e,37.0,False,541.0,38.0,713.0,316.0,0.0,Idave Burksson,False,7202,321.6,Burksson,E,462.0,P,Burksson-7202
7203_01,Earth,False,E/463/P,TRAPPIST-1e,24.0,False,1.0,194.0,0.0,0.0,632.0,Jorgie Reenon,True,7203,165.4,Reenon,E,463.0,P,Reenon-7203
7205_01,Mars,False,F/1386/S,TRAPPIST-1e,,False,1030.0,0.0,158.0,0.0,28.0,Chees Flake,False,7205,243.2,Flake,F,1386.0,S,Flake-7205
7206_01,Earth,False,F/1387/S,TRAPPIST-1e,38.0,False,622.0,1319.0,42.0,1.0,444.0,Dell Daughessey,False,7206,485.6,Daughessey,F,1387.0,S,Daughessey-7206
7207_01,Earth,True,G/1160/P,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Lynney Burksson,True,7207,0.0,Burksson,G,1160.0,P,Burksson-7207
7208_01,Earth,False,G/1161/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Nelle Gibbsonton,True,7208,0.0,Gibbsonton,G,1161.0,P,Gibbsonton-7208
7208_02,Earth,False,F/1492/P,TRAPPIST-1e,16.0,False,23.0,479.0,0.0,0.0,373.0,Alene Gibbsonton,False,7208,175.0,Gibbsonton,F,1492.0,P,Gibbsonton-7208
7210_01,Earth,False,F/1493/P,TRAPPIST-1e,25.0,False,0.0,0.0,879.0,0.0,0.0,Jonard Puckenton,False,7210,175.8,Puckenton,F,1493.0,P,Puckenton-7210
7214_01,Earth,False,F/1389/S,55 Cancri e,22.0,False,30.0,0.0,690.0,41.0,0.0,Sethew Garzaley,True,7214,152.2,Garzaley,F,1389.0,S,Garzaley-7214
7215_01,Mars,True,F/1494/P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Sceros Erte,True,7215,0.0,Erte,F,1494.0,P,Erte-7215
7216_01,Earth,False,E/464/P,PSO J318.5-22,37.0,False,501.0,0.0,179.0,1.0,0.0,Gerte Owery,True,7216,136.2,Owery,E,464.0,P,Owery-7216
7217_01,Mars,False,F/1495/P,TRAPPIST-1e,21.0,False,21.0,0.0,874.0,226.0,0.0,Bleda Pead,True,7217,224.2,Pead,F,1495.0,P,Pead-7217
7218_01,Europa,False,B/271/S,,53.0,False,0.0,0.0,0.0,0.0,0.0,Bosoneb Urablele,True,7218,0.0,Urablele,B,271.0,S,Urablele-7218
7219_01,Europa,False,C/235/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Taraid Arible,True,7219,0.0,Arible,C,235.0,P,Arible-7219
7219_02,Europa,True,C/235/P,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Pheino Arible,False,7219,0.0,Arible,C,235.0,P,Arible-7219
7219_03,Europa,True,C/235/P,TRAPPIST-1e,64.0,False,0.0,0.0,0.0,0.0,0.0,Dirk Arible,True,7219,0.0,Arible,C,235.0,P,Arible-7219
7219_04,Europa,False,C/235/P,TRAPPIST-1e,24.0,False,0.0,2921.0,5.0,795.0,3155.0,Atinon Arible,False,7219,1375.2,Arible,C,235.0,P,Arible-7219
7219_05,Europa,True,C/235/P,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,Anchab Arible,True,7219,0.0,Arible,C,235.0,P,Arible-7219
7219_06,Europa,False,C/235/P,TRAPPIST-1e,32.0,False,0.0,163.0,0.0,6953.0,50.0,Isoton Arible,False,7219,1433.2,Arible,C,235.0,P,Arible-7219
7221_01,Europa,False,B/239/P,55 Cancri e,54.0,True,0.0,316.0,1.0,2038.0,388.0,Sulatik Sonofmory,False,7221,548.6,Sonofmory,B,239.0,P,Sonofmory-7221
7224_01,Earth,True,G/1175/S,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,Everly Carvis,True,7224,0.0,Carvis,G,1175.0,S,Carvis-7224
7225_01,Europa,False,A/77/P,55 Cancri e,37.0,False,0.0,1379.0,130.0,1488.0,75.0,Hasim Fawnsive,False,7225,614.4,Fawnsive,A,77.0,P,Fawnsive-7225
7226_01,Mars,False,E/481/S,TRAPPIST-1e,20.0,False,3191.0,0.0,211.0,21.0,117.0,Naffsh Reke,False,7226,708.0,Reke,E,481.0,S,Reke-7226
7227_01,Mars,False,F/1497/P,TRAPPIST-1e,22.0,False,741.0,0.0,1028.0,0.0,0.0,Widin Vlake,False,7227,353.8,Vlake,F,1497.0,P,Vlake-7227
7229_01,Earth,False,F/1391/S,PSO J318.5-22,57.0,False,0.0,1.0,0.0,664.0,19.0,Gaylah Leonadorsen,False,7229,136.8,Leonadorsen,F,1391.0,S,Leonadorsen-7229
7230_01,Earth,True,G/1177/S,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,Trice Blancoy,True,7230,0.0,Blancoy,G,1177.0,S,Blancoy-7230
7232_01,Europa,False,B/240/P,TRAPPIST-1e,51.0,False,0.0,980.0,273.0,2775.0,419.0,Auvair Seatearing,False,7232,889.4,Seatearing,B,240.0,P,Seatearing-7232
7233_01,Mars,True,E/465/P,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,Cles Wala,False,7233,0.0,Wala,E,465.0,P,Wala-7233
7234_01,Earth,False,G/1163/P,TRAPPIST-1e,22.0,False,593.0,34.0,0.0,0.0,0.0,Annard Merce,False,7234,125.4,Merce,G,1163.0,P,Merce-7234
7235_01,Europa,False,B/241/P,,36.0,False,0.0,1606.0,511.0,89.0,2220.0,Cherkab Bruthydre,False,7235,885.2,Bruthydre,B,241.0,P,Bruthydre-7235
7236_01,Earth,True,F/945/P,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Adammy Whitakers,True,7236,0.0,Whitakers,F,945.0,P,Whitakers-7236
TRAPPIST-1e,TRAPPIST-1e,TRAPPIST-1e,TRAPPIST-1e,TRAPPIST-1e,TRAPPIST-1e,TRAPPIST-1e,TRAPPIST-1e,TRAPPIST-1e,TRAPPIST-1e,TRAPPIST-1e,TRAPPIST-1e,TRAPPIST-1e,TRAPPIST-1e,TRAPPIST-1e,TRAPPIST-1e,TRAPPIST-1e,TRAPPIST-1e,TRAPPIST-1e,TRAPPIST-1e,TRAPPIST-1e
7240_01,Mars,False,F/1392/S,TRAPPIST-1e,39.0,False,197.0,0.0,2401.0,0.0,0.0,Oaters Kad,True,7240,519.6,Kad,F,1392.0,S,Kad-7240
7240_02,Mars,False,F/1392/S,TRAPPIST-1e,18.0,False,49.0,0.0,2885.0,1.0,0.0,Sunk Kad,True,7240,587.0,Kad,F,1392.0,S,Kad-7240
7242_01,Europa,True,B/273/S,55 Cancri e,30.0,False,0.0,0.0,0.0,0.0,0.0,Errak Reeddommy,True,7242,0.0,Reeddommy,B,273.0,S,Reeddommy-7242
7246_01,Mars,False,F/1395/S,TRAPPIST-1e,45.0,False,1781.0,0.0,17.0,0.0,23.0,Pefox Khaf,False,7246,364.2,Khaf,F,1395.0,S,Khaf-7246
7247_01,Earth,False,F/1396/S,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,1150.0,Chrisa Hurchanney,False,7247,230.0,Hurchanney,F,1396.0,S,Hurchanney-7247
7249_01,Mars,False,E/482/S,TRAPPIST-1e,21.0,False,1046.0,1.0,0.0,1.0,0.0,Poloos Burle,False,7249,209.6,Burle,E,482.0,S,Burle-7249
7249_02,Mars,False,F/1397/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Jetax Burle,True,7249,0.0,Burle,F,1397.0,S,Burle-7249
7250_01,Mars,False,F/1501/P,55 Cancri e,51.0,False,40.0,716.0,1907.0,0.0,0.0,Pold Chmad,True,7250,532.6,Chmad,F,1501.0,P,Chmad-7250
7252_01,Mars,False,E/466/P,TRAPPIST-1e,22.0,False,100.0,0.0,1050.0,0.0,23.0,Diedow Sacy,False,7252,234.6,Sacy,E,466.0,P,Sacy-7252
7253_01,Europa,False,D/225/P,TRAPPIST-1e,26.0,False,0.0,896.0,0.0,690.0,1.0,Alaron Obedaming,True,7253,317.4,Obedaming,D,225.0,P,Obedaming-7253
7255_01,Earth,False,G/1166/P,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,Verney Paynard,False,7255,0.0,Paynard,G,1166.0,P,Paynard-7255
7256_01,Earth,False,E/484/S,TRAPPIST-1e,21.0,False,42.0,606.0,1.0,38.0,100.0,Lynnie Scottney,False,7256,157.4,Scottney,E,484.0,S,Scottney-7256
7257_01,Earth,True,G/1167/P,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,Rica Gardsondez,True,7257,0.0,Gardsondez,G,1167.0,P,Gardsondez-7257
7257_02,Earth,False,E/467/P,TRAPPIST-1e,,False,0.0,1.0,12.0,0.0,779.0,Gretty Gardsondez,False,7257,158.4,Gardsondez,E,467.0,P,Gardsondez-7257
7259_01,Earth,False,F/1503/P,PSO J318.5-22,22.0,False,28.0,194.0,2.0,0.0,370.0,Sterry Meadoney,True,7259,118.8,Meadoney,F,1503.0,P,Meadoney-7259
7260_01,Earth,False,F/1398/S,TRAPPIST-1e,22.0,False,401.0,0.0,196.0,0.0,126.0,Sony Woodwardy,False,7260,144.6,Woodwardy,F,1398.0,S,Woodwardy-7260
7261_01,Earth,True,G/1168/P,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,Rician Mondsey,True,7261,0.0,Mondsey,G,1168.0,P,Mondsey-7261
7267_01,Europa,True,C/265/S,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Tark String,True,7267,0.0,String,C,265.0,S,String-7267
7267_02,Europa,False,C/265/S,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Chelik String,True,7267,0.0,String,C,265.0,S,String-7267
7268_01,Earth,False,E/468/P,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,27.0,764.0,Karene Hayerson,False,7268,158.2,Hayerson,E,468.0,P,Hayerson-7268
7270_01,Earth,True,G/1170/P,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,Hillie Garden,True,7270,0.0,Garden,G,1170.0,P,Garden-7270
7273_01,Earth,False,G/1183/S,55 Cancri e,36.0,False,207.0,0.0,450.0,94.0,0.0,Jaimer Pacerty,True,7273,150.2,Pacerty,G,1183.0,S,Pacerty-7273
7274_01,Earth,False,F/1506/P,TRAPPIST-1e,13.0,False,305.0,582.0,12.0,19.0,0.0,Loria Woodwinton,False,7274,183.6,Woodwinton,F,1506.0,P,Woodwinton-7274
7276_01,Earth,False,F/1507/P,55 Cancri e,22.0,False,0.0,642.0,0.0,52.0,0.0,Bland Spentley,False,7276,138.8,Spentley,F,1507.0,P,Spentley-7276
7277_01,Earth,True,G/1184/S,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,Neila Pittson,True,7277,0.0,Pittson,G,1184.0,S,Pittson-7277
7278_01,Earth,False,E/485/S,TRAPPIST-1e,17.0,False,0.0,188.0,795.0,0.0,0.0,Des Bryants,True,7278,196.6,Bryants,E,485.0,S,Bryants-7278
7279_01,Europa,True,C/236/P,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,Halsham Prombled,True,7279,0.0,Prombled,C,236.0,P,Prombled-7279
7280_01,Mars,False,F/1508/P,TRAPPIST-1e,34.0,False,5959.0,0.0,3.0,0.0,0.0,Pix Stike,False,7280,1192.4,Stike,F,1508.0,P,Stike-7280
7283_01,Mars,True,F/1509/P,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Walls One,True,7283,0.0,One,F,1509.0,P,One-7283
7284_01,Earth,False,G/1174/P,TRAPPIST-1e,17.0,False,0.0,647.0,49.0,74.0,0.0,Rayle Walterson,False,7284,154.0,Walterson,G,1174.0,P,Walterson-7284
7285_01,Earth,True,G/1185/S,PSO J318.5-22,36.0,False,0.0,0.0,0.0,0.0,0.0,Francy Gainney,True,7285,0.0,Gainney,G,1185.0,S,Gainney-7285
7289_01,Europa,False,A/78/P,55 Cancri e,52.0,False,360.0,1314.0,8.0,641.0,66.0,Naschab Purellliss,True,7289,477.8,Purellliss,A,78.0,P,Purellliss-7289
7290_01,Europa,True,D/227/P,55 Cancri e,32.0,False,0.0,0.0,0.0,0.0,0.0,Cheleon Bruthydre,True,7290,0.0,Bruthydre,D,227.0,P,Bruthydre-7290
7290_02,Europa,True,D/227/P,55 Cancri e,35.0,False,0.0,0.0,0.0,0.0,0.0,Atrino Bruthydre,True,7290,0.0,Bruthydre,D,227.0,P,Bruthydre-7290
7290_03,Europa,True,D/227/P,55 Cancri e,,False,0.0,0.0,0.0,0.0,0.0,Atrino Bruthydre,True,7290,0.0,Bruthydre,D,227.0,P,Bruthydre-7290
7290_04,Europa,False,D/227/P,TRAPPIST-1e,36.0,False,83.0,1186.0,0.0,2160.0,736.0,Altara Bruthydre,False,7290,833.0,Bruthydre,D,227.0,P,Bruthydre-7290
7290_05,Europa,False,D/227/P,TRAPPIST-1e,36.0,False,31.0,3585.0,31.0,1400.0,0.0,Suhaino Bruthydre,False,7290,1009.4,Bruthydre,D,227.0,P,Bruthydre-7290
7292_01,Mars,False,D/220/S,55 Cancri e,21.0,False,0.0,0.0,0.0,1.0,378.0,Single Panad,False,7292,75.8,Panad,D,220.0,S,Panad-7292
7296_01,Mars,False,D/228/P,TRAPPIST-1e,33.0,False,627.0,0.0,171.0,254.0,130.0,Pon Blane,False,7296,236.4,Blane,D,228.0,P,Blane-7296
7298_01,Earth,False,F/1510/P,TRAPPIST-1e,24.0,False,185.0,0.0,478.0,29.0,0.0,Blanda Blangibson,True,7298,138.4,Blangibson,F,1510.0,P,Blangibson-7298
7300_01,Earth,False,G/1189/S,TRAPPIST-1e,35.0,False,0.0,0.0,885.0,0.0,0.0,Joana Emenez,True,7300,177.0,Emenez,G,1189.0,S,Emenez-7300
7301_01,Mars,True,F/1511/P,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Fres Facke,True,7301,0.0,Facke,F,1511.0,P,Facke-7301
7302_01,Mars,False,E/486/S,TRAPPIST-1e,33.0,False,728.0,0.0,285.0,0.0,0.0,Rish Fle,False,7302,202.6,Fle,E,486.0,S,Fle-7302
7303_01,Earth,False,E/487/S,TRAPPIST-1e,51.0,False,3.0,33.0,12.0,38.0,896.0,Lonnez Adavisons,False,7303,196.4,Adavisons,E,487.0,S,Adavisons-7303
7304_01,Mars,True,F/1512/P,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,Jet Sinda,True,7304,0.0,Sinda,F,1512.0,P,Sinda-7304
7305_01,Earth,True,G/1190/S,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,Kaye Strongers,True,7305,0.0,Strongers,G,1190.0,S,Strongers-7305
